Date,Time,Lat,Long
09/13/03,01:09:59 AM,21.791,-59.292
09/13/03,01:12:00 AM,21.79,-59.298
09/13/03,01:14:00 AM,21.79,-59.304
09/13/03,01:15:59 AM,21.79,-59.31
09/13/03,01:17:59 AM,21.789,-59.315
09/13/03,01:20:00 AM,21.789,-59.321
09/13/03,01:22:00 AM,21.788,-59.327
09/13/03,01:23:59 AM,21.788,-59.332
09/13/03,01:25:59 AM,21.788,-59.338
09/13/03,01:28:00 AM,21.787,-59.344
09/13/03,01:30:00 AM,21.787,-59.35
09/13/03,01:31:59 AM,21.786,-59.355
09/13/03,01:34:00 AM,21.786,-59.361
09/13/03,01:36:00 AM,21.786,-59.367
09/13/03,01:37:59 AM,21.785,-59.372
09/13/03,01:39:59 AM,21.785,-59.378
09/13/03,01:42:00 AM,21.784,-59.384
09/13/03,01:44:00 AM,21.784,-59.39
09/13/03,01:45:59 AM,21.784,-59.395
09/13/03,01:47:59 AM,21.783,-59.401
09/13/03,01:50:00 AM,21.783,-59.407
09/13/03,01:52:00 AM,21.783,-59.413
09/13/03,01:53:59 AM,21.782,-59.418
09/13/03,01:55:59 AM,21.782,-59.424
09/13/03,01:58:00 AM,21.782,-59.43
09/13/03,02:00:00 AM,21.781,-59.436
09/13/03,02:01:59 AM,21.781,-59.441
09/13/03,02:04:00 AM,21.781,-59.447
09/13/03,02:06:00 AM,21.781,-59.453
09/13/03,02:07:59 AM,21.78,-59.459
09/13/03,02:09:59 AM,21.78,-59.464
09/13/03,02:12:00 AM,21.78,-59.47
09/13/03,02:14:00 AM,21.78,-59.476
09/13/03,02:15:59 AM,21.779,-59.482
09/13/03,02:17:59 AM,21.779,-59.487
09/13/03,02:20:00 AM,21.779,-59.493
09/13/03,02:22:00 AM,21.779,-59.499
09/13/03,02:23:59 AM,21.779,-59.504
09/13/03,02:25:59 AM,21.778,-59.51
09/13/03,02:28:00 AM,21.778,-59.516
09/13/03,02:30:00 AM,21.778,-59.522
09/13/03,02:31:59 AM,21.778,-59.527
09/13/03,02:34:00 AM,21.778,-59.533
09/13/03,02:36:00 AM,21.778,-59.539
09/13/03,02:37:59 AM,21.778,-59.544
09/13/03,02:39:59 AM,21.778,-59.55
09/13/03,02:42:00 AM,21.778,-59.556
09/13/03,02:44:00 AM,21.778,-59.561
09/13/03,02:45:59 AM,21.778,-59.567
09/13/03,02:47:59 AM,21.778,-59.573
09/13/03,02:50:00 AM,21.778,-59.578
09/13/03,02:52:00 AM,21.778,-59.584
09/13/03,02:53:59 AM,21.778,-59.59
09/13/03,02:55:59 AM,21.779,-59.595
09/13/03,02:58:00 AM,21.779,-59.601
09/13/03,03:00:00 AM,21.779,-59.606
09/13/03,03:01:59 AM,21.779,-59.612
09/13/03,03:04:00 AM,21.779,-59.617
09/13/03,03:06:00 AM,21.78,-59.623
09/13/03,03:07:59 AM,21.78,-59.629
09/13/03,03:09:59 AM,21.78,-59.634
09/13/03,03:12:00 AM,21.781,-59.64
09/13/03,03:14:00 AM,21.781,-59.645
09/13/03,03:15:59 AM,21.781,-59.651
09/13/03,03:17:59 AM,21.782,-59.656
09/13/03,03:20:00 AM,21.782,-59.662
09/13/03,03:22:00 AM,21.783,-59.667
09/13/03,03:23:59 AM,21.783,-59.673
09/13/03,03:25:59 AM,21.784,-59.678
09/13/03,03:28:00 AM,21.785,-59.683
09/13/03,03:30:00 AM,21.785,-59.689
09/13/03,03:31:59 AM,21.786,-59.694
09/13/03,03:34:00 AM,21.786,-59.7
09/13/03,03:36:00 AM,21.787,-59.705
09/13/03,03:37:59 AM,21.788,-59.71
09/13/03,03:39:59 AM,21.789,-59.716
09/13/03,03:42:00 AM,21.789,-59.721
09/13/03,03:44:00 AM,21.79,-59.727
09/13/03,03:45:59 AM,21.791,-59.732
09/13/03,03:47:59 AM,21.792,-59.737
09/13/03,03:50:00 AM,21.793,-59.742
09/13/03,03:52:00 AM,21.794,-59.748
09/13/03,03:53:59 AM,21.795,-59.753
09/13/03,03:55:59 AM,21.796,-59.758
09/13/03,03:58:00 AM,21.797,-59.764
09/13/03,04:00:00 AM,21.798,-59.769
09/13/03,04:01:59 AM,21.799,-59.774
09/13/03,04:04:00 AM,21.8,-59.779
09/13/03,04:06:00 AM,21.801,-59.784
09/13/03,04:07:59 AM,21.802,-59.79
09/13/03,04:09:59 AM,21.803,-59.795
09/13/03,04:12:00 AM,21.804,-59.8
09/13/03,04:14:00 AM,21.806,-59.805
09/13/03,04:15:59 AM,21.807,-59.81
09/13/03,04:17:59 AM,21.808,-59.816
09/13/03,04:20:00 AM,21.809,-59.821
09/13/03,04:22:00 AM,21.811,-59.826
09/13/03,04:23:59 AM,21.812,-59.831
09/13/03,04:25:59 AM,21.813,-59.836
09/13/03,04:28:00 AM,21.815,-59.841
09/13/03,04:30:00 AM,21.816,-59.846
09/13/03,04:31:59 AM,21.817,-59.851
09/13/03,04:34:00 AM,21.819,-59.857
09/13/03,04:36:00 AM,21.82,-59.862
09/13/03,04:37:59 AM,21.822,-59.867
09/13/03,04:39:59 AM,21.823,-59.872
09/13/03,04:42:00 AM,21.825,-59.877
09/13/03,04:44:00 AM,21.826,-59.882
09/13/03,04:45:59 AM,21.828,-59.887
09/13/03,04:47:59 AM,21.829,-59.892
09/13/03,04:50:00 AM,21.831,-59.897
09/13/03,04:52:00 AM,21.832,-59.902
09/13/03,04:53:59 AM,21.834,-59.907
09/13/03,04:55:59 AM,21.835,-59.912
09/13/03,04:58:00 AM,21.837,-59.917
09/13/03,05:00:00 AM,21.839,-59.922
09/13/03,05:01:59 AM,21.84,-59.927
09/13/03,05:04:00 AM,21.842,-59.932
09/13/03,05:05:14 AM,21.843,-59.935
09/13/03,05:07:14 AM,21.844,-59.94
09/13/03,05:09:15 AM,21.846,-59.945
09/13/03,05:11:15 AM,21.847,-59.95
09/13/03,05:13:14 AM,21.849,-59.955
09/13/03,05:15:15 AM,21.85,-59.96
09/13/03,05:17:15 AM,21.852,-59.965
09/13/03,05:19:14 AM,21.853,-59.97
09/13/03,05:21:14 AM,21.855,-59.975
09/13/03,05:23:15 AM,21.856,-59.98
09/13/03,05:25:15 AM,21.858,-59.985
09/13/03,05:27:14 AM,21.86,-59.99
09/13/03,05:29:14 AM,21.861,-59.995
09/13/03,05:31:15 AM,21.863,-60
09/13/03,05:33:15 AM,21.865,-60.005
09/13/03,05:35:14 AM,21.866,-60.01
09/13/03,05:37:14 AM,21.868,-60.015
09/13/03,05:39:15 AM,21.87,-60.02
09/13/03,05:41:15 AM,21.872,-60.025
09/13/03,05:43:14 AM,21.873,-60.03
09/13/03,05:45:15 AM,21.875,-60.034
09/13/03,05:47:15 AM,21.877,-60.039
09/13/03,05:49:14 AM,21.879,-60.044
09/13/03,05:51:14 AM,21.881,-60.049
09/13/03,05:53:15 AM,21.883,-60.054
09/13/03,05:55:15 AM,21.885,-60.059
09/13/03,05:57:14 AM,21.887,-60.064
09/13/03,05:59:14 AM,21.889,-60.068
09/13/03,06:01:15 AM,21.891,-60.073
09/13/03,06:03:15 AM,21.893,-60.078
09/13/03,06:05:14 AM,21.895,-60.083
09/13/03,06:07:14 AM,21.897,-60.088
09/13/03,06:09:15 AM,21.899,-60.092
09/13/03,06:11:15 AM,21.901,-60.097
09/13/03,06:13:14 AM,21.903,-60.102
09/13/03,06:15:15 AM,21.905,-60.107
09/13/03,06:17:15 AM,21.908,-60.112
09/13/03,06:19:14 AM,21.91,-60.116
09/13/03,06:21:14 AM,21.912,-60.121
09/13/03,06:23:15 AM,21.914,-60.126
09/13/03,06:25:15 AM,21.916,-60.131
09/13/03,06:27:14 AM,21.919,-60.135
09/13/03,06:29:14 AM,21.921,-60.14
09/13/03,06:31:15 AM,21.923,-60.145
09/13/03,06:33:15 AM,21.925,-60.15
09/13/03,06:35:14 AM,21.928,-60.154
09/13/03,06:37:14 AM,21.93,-60.159
09/13/03,06:39:15 AM,21.932,-60.164
09/13/03,06:41:15 AM,21.935,-60.169
09/13/03,06:43:14 AM,21.937,-60.173
09/13/03,06:45:15 AM,21.939,-60.178
09/13/03,06:47:15 AM,21.942,-60.183
09/13/03,06:49:05 AM,21.944,-60.187
09/13/03,06:51:05 AM,21.946,-60.192
09/13/03,06:53:04 AM,21.947,-60.197
09/13/03,06:55:05 AM,21.949,-60.202
09/13/03,06:57:05 AM,21.951,-60.207
09/13/03,06:59:04 AM,21.952,-60.212
09/13/03,07:01:04 AM,21.954,-60.216
09/13/03,07:03:05 AM,21.956,-60.221
09/13/03,07:05:05 AM,21.957,-60.226
09/13/03,07:07:04 AM,21.959,-60.231
09/13/03,07:09:04 AM,21.96,-60.236
09/13/03,07:11:05 AM,21.962,-60.241
09/13/03,07:13:05 AM,21.964,-60.246
09/13/03,07:15:04 AM,21.965,-60.251
09/13/03,07:17:04 AM,21.967,-60.256
09/13/03,07:19:05 AM,21.968,-60.261
09/13/03,07:21:05 AM,21.97,-60.266
09/13/03,07:23:04 AM,21.971,-60.271
09/13/03,07:25:05 AM,21.973,-60.276
09/13/03,07:27:05 AM,21.974,-60.281
09/13/03,07:29:04 AM,21.975,-60.285
09/13/03,07:31:04 AM,21.977,-60.29
09/13/03,07:33:05 AM,21.978,-60.295
09/13/03,07:35:05 AM,21.979,-60.3
09/13/03,07:37:04 AM,21.981,-60.305
09/13/03,07:39:04 AM,21.982,-60.31
09/13/03,07:41:05 AM,21.983,-60.315
09/13/03,07:43:05 AM,21.985,-60.32
09/13/03,07:45:04 AM,21.986,-60.325
09/13/03,07:47:04 AM,21.987,-60.33
09/13/03,07:49:05 AM,21.988,-60.335
09/13/03,07:51:05 AM,21.99,-60.34
09/13/03,07:53:04 AM,21.991,-60.345
09/13/03,07:55:05 AM,21.992,-60.35
09/13/03,07:57:05 AM,21.993,-60.355
09/13/03,07:59:04 AM,21.994,-60.36
09/13/03,08:01:04 AM,21.995,-60.365
09/13/03,08:03:04 AM,21.996,-60.37
09/13/03,08:05:04 AM,21.997,-60.375
09/13/03,08:07:05 AM,21.998,-60.38
09/13/03,08:09:05 AM,21.999,-60.385
09/13/03,08:11:05 AM,22,-60.39
09/13/03,08:13:05 AM,22.001,-60.395
09/13/03,08:15:04 AM,22.002,-60.4
09/13/03,08:17:04 AM,22.003,-60.406
09/13/03,08:19:04 AM,22.004,-60.411
09/13/03,08:21:04 AM,22.005,-60.416
09/13/03,08:23:05 AM,22.006,-60.421
09/13/03,08:25:05 AM,22.006,-60.426
09/13/03,08:27:05 AM,22.007,-60.431
09/13/03,08:29:04 AM,22.008,-60.436
09/13/03,08:31:04 AM,22.009,-60.441
09/13/03,08:33:04 AM,22.009,-60.446
09/13/03,08:35:04 AM,22.01,-60.451
09/13/03,08:37:05 AM,22.011,-60.456
09/13/03,08:39:05 AM,22.011,-60.461
09/13/03,08:41:05 AM,22.012,-60.466
09/13/03,08:43:05 AM,22.012,-60.472
09/13/03,08:45:04 AM,22.013,-60.477
09/13/03,08:47:04 AM,22.013,-60.482
09/13/03,08:49:04 AM,22.014,-60.487
09/13/03,08:51:04 AM,22.014,-60.492
09/13/03,08:53:05 AM,22.015,-60.497
09/13/03,08:55:05 AM,22.015,-60.502
09/13/03,08:57:05 AM,22.016,-60.508
09/13/03,08:59:04 AM,22.016,-60.513
09/13/03,09:01:04 AM,22.016,-60.518
09/13/03,09:03:04 AM,22.017,-60.523
09/13/03,09:05:04 AM,22.017,-60.528
09/13/03,09:07:05 AM,22.017,-60.533
09/13/03,09:09:05 AM,22.017,-60.539
09/13/03,09:11:05 AM,22.017,-60.544
09/13/03,09:13:05 AM,22.017,-60.549
09/13/03,09:15:04 AM,22.018,-60.554
09/13/03,09:17:04 AM,22.018,-60.559
09/13/03,09:19:04 AM,22.018,-60.565
09/13/03,09:21:04 AM,22.018,-60.57
09/13/03,09:23:05 AM,22.018,-60.575
09/13/03,09:25:05 AM,22.018,-60.58
09/13/03,09:27:05 AM,22.017,-60.585
09/13/03,09:29:04 AM,22.017,-60.591
09/13/03,09:31:04 AM,22.017,-60.596
09/13/03,09:33:04 AM,22.017,-60.601
09/13/03,09:35:04 AM,22.017,-60.606
09/13/03,09:37:05 AM,22.017,-60.612
09/13/03,09:39:05 AM,22.017,-60.617
09/13/03,09:41:05 AM,22.016,-60.622
09/13/03,09:43:05 AM,22.016,-60.628
09/13/03,09:45:04 AM,22.016,-60.633
09/13/03,09:47:04 AM,22.016,-60.638
09/13/03,09:49:04 AM,22.015,-60.643
09/13/03,09:51:04 AM,22.015,-60.649
09/13/03,09:53:05 AM,22.015,-60.654
09/13/03,09:55:05 AM,22.014,-60.659
09/13/03,09:57:05 AM,22.014,-60.665
09/13/03,09:59:04 AM,22.014,-60.67
09/13/03,10:01:04 AM,22.013,-60.675
09/13/03,10:03:04 AM,22.013,-60.681
09/13/03,10:05:04 AM,22.013,-60.686
09/13/03,10:07:05 AM,22.012,-60.691
09/13/03,10:09:05 AM,22.012,-60.697
09/13/03,10:11:05 AM,22.011,-60.702
09/13/03,10:13:05 AM,22.011,-60.708
09/13/03,10:15:04 AM,22.01,-60.713
09/13/03,10:17:04 AM,22.01,-60.718
09/13/03,10:19:04 AM,22.009,-60.724
09/13/03,10:21:04 AM,22.009,-60.729
09/13/03,10:23:05 AM,22.008,-60.734
09/13/03,10:25:05 AM,22.008,-60.74
09/13/03,10:27:05 AM,22.007,-60.745
09/13/03,10:29:04 AM,22.007,-60.751
09/13/03,10:31:04 AM,22.006,-60.756
09/13/03,10:33:04 AM,22.006,-60.762
09/13/03,10:35:04 AM,22.005,-60.767
09/13/03,10:37:05 AM,22.005,-60.772
09/13/03,10:39:05 AM,22.004,-60.778
09/13/03,10:41:05 AM,22.004,-60.783
09/13/03,10:43:05 AM,22.003,-60.789
09/13/03,10:45:04 AM,22.003,-60.794
09/13/03,10:47:04 AM,22.002,-60.8
09/13/03,10:49:04 AM,22.002,-60.805
09/13/03,10:51:04 AM,22.001,-60.811
09/13/03,10:53:05 AM,22.001,-60.816
09/13/03,10:55:05 AM,22.001,-60.822
09/13/03,10:57:05 AM,22,-60.827
09/13/03,10:59:04 AM,22,-60.833
09/13/03,11:01:04 AM,21.999,-60.838
09/13/03,11:03:04 AM,21.999,-60.844
09/13/03,11:05:04 AM,21.998,-60.849
09/13/03,11:07:05 AM,21.998,-60.855
09/13/03,11:09:05 AM,21.997,-60.86
09/13/03,11:11:05 AM,21.997,-60.866
09/13/03,11:13:05 AM,21.997,-60.872
09/13/03,11:15:04 AM,21.996,-60.877
09/13/03,11:17:04 AM,21.996,-60.883
09/13/03,11:19:04 AM,21.995,-60.888
09/13/03,11:21:04 AM,21.995,-60.894
09/13/03,11:23:05 AM,21.995,-60.899
09/13/03,11:25:05 AM,21.994,-60.905
09/13/03,11:27:05 AM,21.994,-60.911
09/13/03,11:29:04 AM,21.994,-60.916
09/13/03,11:31:04 AM,21.993,-60.922
09/13/03,11:33:04 AM,21.993,-60.927
09/13/03,11:35:04 AM,21.993,-60.933
09/13/03,11:37:05 AM,21.993,-60.939
09/13/03,11:39:05 AM,21.992,-60.944
09/13/03,11:41:05 AM,21.992,-60.95
09/13/03,11:43:05 AM,21.992,-60.956
09/13/03,11:45:04 AM,21.992,-60.961
09/13/03,11:47:04 AM,21.992,-60.967
09/13/03,11:49:04 AM,21.992,-60.973
09/13/03,11:51:04 AM,21.992,-60.978
09/13/03,11:53:05 AM,21.992,-60.984
09/13/03,11:55:05 AM,21.992,-60.99
09/13/03,11:57:05 AM,21.992,-60.995
09/13/03,11:59:04 AM,21.992,-61.001
09/13/03,12:01:04 PM,21.992,-61.007
09/13/03,12:03:04 PM,21.992,-61.013
09/13/03,12:05:04 PM,21.992,-61.018
09/13/03,12:07:05 PM,21.992,-61.024
09/13/03,12:09:05 PM,21.992,-61.03
09/13/03,12:11:05 PM,21.992,-61.036
09/13/03,12:13:05 PM,21.993,-61.041
09/13/03,12:15:04 PM,21.993,-61.047
09/13/03,12:17:04 PM,21.993,-61.053
09/13/03,12:19:04 PM,21.993,-61.059
09/13/03,12:21:04 PM,21.994,-61.064
09/13/03,12:23:05 PM,21.994,-61.07
09/13/03,12:25:05 PM,21.995,-61.076
09/13/03,12:27:05 PM,21.995,-61.082
09/13/03,12:29:04 PM,21.996,-61.088
09/13/03,12:31:04 PM,21.996,-61.093
09/13/03,12:33:04 PM,21.997,-61.099
09/13/03,12:35:04 PM,21.997,-61.105
09/13/03,12:37:05 PM,21.998,-61.111
09/13/03,12:39:05 PM,21.999,-61.117
09/13/03,12:41:05 PM,21.999,-61.122
09/13/03,12:43:05 PM,22,-61.128
09/13/03,12:45:04 PM,22.001,-61.134
09/13/03,12:47:04 PM,22.002,-61.14
09/13/03,12:49:04 PM,22.003,-61.146
09/13/03,12:51:04 PM,22.004,-61.152
09/13/03,12:53:05 PM,22.005,-61.158
09/13/03,12:55:05 PM,22.006,-61.164
09/13/03,12:57:05 PM,22.007,-61.169
09/13/03,12:59:04 PM,22.008,-61.175
09/13/03,01:01:04 PM,22.009,-61.181
09/13/03,01:03:04 PM,22.01,-61.187
09/13/03,01:05:04 PM,22.011,-61.193
09/13/03,01:07:05 PM,22.013,-61.199
09/13/03,01:09:05 PM,22.014,-61.205
09/13/03,01:11:05 PM,22.015,-61.211
09/13/03,01:13:05 PM,22.017,-61.217
09/13/03,01:15:04 PM,22.018,-61.223
09/13/03,01:17:04 PM,22.02,-61.229
09/13/03,01:19:04 PM,22.022,-61.235
09/13/03,01:21:04 PM,22.023,-61.241
09/13/03,01:23:05 PM,22.025,-61.247
09/13/03,01:25:05 PM,22.027,-61.253
09/13/03,01:27:05 PM,22.028,-61.259
09/13/03,01:29:04 PM,22.03,-61.265
09/13/03,01:31:04 PM,22.032,-61.271
09/13/03,01:33:04 PM,22.034,-61.277
09/13/03,01:35:04 PM,22.036,-61.283
09/13/03,01:37:05 PM,22.038,-61.289
09/13/03,01:39:05 PM,22.04,-61.295
09/13/03,01:41:05 PM,22.042,-61.301
09/13/03,01:43:05 PM,22.044,-61.307
09/13/03,01:45:04 PM,22.046,-61.313
09/13/03,01:47:04 PM,22.049,-61.319
09/13/03,01:49:04 PM,22.051,-61.325
09/13/03,01:51:04 PM,22.053,-61.331
09/13/03,01:53:05 PM,22.056,-61.337
09/13/03,01:55:05 PM,22.058,-61.343
09/13/03,01:57:05 PM,22.06,-61.349
09/13/03,01:59:04 PM,22.063,-61.356
09/13/03,02:01:04 PM,22.065,-61.362
09/13/03,02:03:04 PM,22.068,-61.368
09/13/03,02:05:04 PM,22.071,-61.374
09/13/03,02:07:05 PM,22.073,-61.38
09/13/03,02:09:05 PM,22.076,-61.386
09/13/03,02:11:05 PM,22.079,-61.392
09/13/03,02:13:05 PM,22.081,-61.398
09/13/03,02:15:04 PM,22.084,-61.405
09/13/03,02:17:04 PM,22.087,-61.411
09/13/03,02:19:04 PM,22.09,-61.417
09/13/03,02:21:04 PM,22.093,-61.423
09/13/03,02:23:05 PM,22.095,-61.429
09/13/03,02:25:05 PM,22.098,-61.435
09/13/03,02:27:05 PM,22.101,-61.441
09/13/03,02:29:04 PM,22.104,-61.448
09/13/03,02:31:04 PM,22.107,-61.454
09/13/03,02:33:04 PM,22.111,-61.46
09/13/03,02:35:04 PM,22.114,-61.466
09/13/03,02:37:05 PM,22.117,-61.472
09/13/03,02:39:05 PM,22.12,-61.479
09/13/03,02:41:05 PM,22.123,-61.485
09/13/03,02:43:05 PM,22.126,-61.491
09/13/03,02:45:04 PM,22.13,-61.497
09/13/03,02:47:04 PM,22.133,-61.503
09/13/03,02:49:04 PM,22.136,-61.51
09/13/03,02:51:04 PM,22.14,-61.516
09/13/03,02:53:05 PM,22.143,-61.522
09/13/03,02:55:05 PM,22.146,-61.528
09/13/03,02:57:05 PM,22.15,-61.534
09/13/03,02:59:04 PM,22.153,-61.541
09/13/03,03:01:04 PM,22.157,-61.547
09/13/03,03:03:04 PM,22.16,-61.553
09/13/03,03:05:04 PM,22.164,-61.559
09/13/03,03:07:05 PM,22.167,-61.566
09/13/03,03:09:05 PM,22.171,-61.572
09/13/03,03:11:05 PM,22.175,-61.578
09/13/03,03:13:05 PM,22.178,-61.584
09/13/03,03:15:04 PM,22.182,-61.591
09/13/03,03:17:04 PM,22.186,-61.597
09/13/03,03:19:04 PM,22.189,-61.603
09/13/03,03:21:04 PM,22.193,-61.609
09/13/03,03:23:05 PM,22.197,-61.616
09/13/03,03:25:05 PM,22.201,-61.622
09/13/03,03:27:05 PM,22.204,-61.628
09/13/03,03:29:04 PM,22.208,-61.635
09/13/03,03:31:04 PM,22.212,-61.641
09/13/03,03:33:04 PM,22.216,-61.647
09/13/03,03:35:04 PM,22.22,-61.653
09/13/03,03:37:05 PM,22.224,-61.66
09/13/03,03:39:05 PM,22.228,-61.666
09/13/03,03:41:05 PM,22.231,-61.672
09/13/03,03:43:05 PM,22.235,-61.679
09/13/03,03:45:04 PM,22.239,-61.685
09/13/03,03:47:04 PM,22.243,-61.691
09/13/03,03:49:04 PM,22.247,-61.697
09/13/03,03:51:04 PM,22.251,-61.704
09/13/03,03:53:05 PM,22.255,-61.71
09/13/03,03:55:05 PM,22.259,-61.716
09/13/03,03:57:05 PM,22.264,-61.723
09/13/03,03:59:04 PM,22.268,-61.729
09/13/03,04:01:04 PM,22.272,-61.735
09/13/03,04:03:04 PM,22.276,-61.742
09/13/03,04:05:04 PM,22.28,-61.748
09/13/03,04:07:05 PM,22.284,-61.754
09/13/03,04:09:05 PM,22.288,-61.761
09/13/03,04:11:05 PM,22.292,-61.767
09/13/03,04:13:05 PM,22.297,-61.773
09/13/03,04:15:04 PM,22.301,-61.78
09/13/03,04:17:04 PM,22.305,-61.786
09/13/03,04:19:04 PM,22.309,-61.792
09/13/03,04:21:04 PM,22.313,-61.799
09/13/03,04:23:05 PM,22.318,-61.805
09/13/03,04:25:05 PM,22.322,-61.811
09/13/03,04:27:05 PM,22.326,-61.818
09/13/03,04:29:04 PM,22.33,-61.824
09/13/03,04:31:04 PM,22.335,-61.83
09/13/03,04:33:04 PM,22.339,-61.837
09/13/03,04:35:04 PM,22.343,-61.843
09/13/03,04:37:05 PM,22.347,-61.849
09/13/03,04:39:05 PM,22.352,-61.856
09/13/03,04:40:07 PM,22.354,-61.859
09/13/03,04:42:07 PM,22.358,-61.865
09/13/03,04:44:07 PM,22.363,-61.872
09/13/03,04:46:08 PM,22.367,-61.878
09/13/03,04:48:08 PM,22.371,-61.884
09/13/03,04:50:08 PM,22.376,-61.891
09/13/03,04:52:07 PM,22.38,-61.897
09/13/03,04:54:07 PM,22.384,-61.903
09/13/03,04:56:07 PM,22.389,-61.91
09/13/03,04:58:07 PM,22.393,-61.916
09/13/03,05:00:08 PM,22.397,-61.922
09/13/03,05:02:08 PM,22.402,-61.929
09/13/03,05:04:08 PM,22.406,-61.935
09/13/03,05:06:08 PM,22.41,-61.942
09/13/03,05:08:07 PM,22.415,-61.948
09/13/03,05:08:48 PM,22.416,-61.95
09/13/03,05:10:48 PM,22.417,-61.95
09/13/03,05:12:47 PM,22.417,-61.95
09/13/03,05:14:47 PM,22.417,-61.951
09/13/03,05:16:47 PM,22.417,-61.953
09/13/03,05:18:47 PM,22.417,-61.956
09/13/03,05:19:47 PM,22.417,-61.959
09/13/03,05:21:47 PM,22.417,-61.973
09/13/03,05:23:47 PM,22.417,-61.987
09/13/03,05:25:46 PM,22.418,-62.001
09/13/03,05:27:46 PM,22.418,-62.015
09/13/03,05:29:46 PM,22.418,-62.029
09/13/03,05:31:47 PM,22.418,-62.043
09/13/03,05:33:47 PM,22.418,-62.057
09/13/03,05:35:47 PM,22.419,-62.071
09/13/03,05:37:47 PM,22.419,-62.085
09/13/03,05:39:46 PM,22.419,-62.099
09/13/03,05:40:35 PM,22.419,-62.105
09/13/03,05:42:35 PM,22.42,-62.113
09/13/03,05:44:35 PM,22.422,-62.12
09/13/03,05:46:36 PM,22.424,-62.124
09/13/03,05:48:36 PM,22.426,-62.127
09/13/03,05:50:36 PM,22.428,-62.128
09/13/03,05:52:36 PM,22.431,-62.127
09/13/03,05:54:35 PM,22.434,-62.123
09/13/03,05:56:35 PM,22.438,-62.118
09/13/03,05:58:35 PM,22.442,-62.112
09/13/03,06:00:35 PM,22.446,-62.105
09/13/03,06:02:36 PM,22.45,-62.097
09/13/03,06:04:36 PM,22.455,-62.088
09/13/03,06:06:36 PM,22.459,-62.08
09/13/03,06:08:36 PM,22.463,-62.071
09/13/03,06:10:35 PM,22.468,-62.064
09/13/03,06:12:35 PM,22.472,-62.057
09/13/03,06:14:35 PM,22.477,-62.051
09/13/03,06:16:36 PM,22.481,-62.047
09/13/03,06:18:36 PM,22.485,-62.045
09/13/03,06:20:36 PM,22.489,-62.045
09/13/03,06:22:36 PM,22.493,-62.047
09/13/03,06:24:35 PM,22.496,-62.052
09/13/03,06:26:35 PM,22.499,-62.059
09/13/03,06:28:35 PM,22.501,-62.068
09/13/03,06:30:35 PM,22.504,-62.08
09/13/03,06:32:36 PM,22.506,-62.094
09/13/03,06:34:36 PM,22.508,-62.109
09/13/03,06:36:36 PM,22.51,-62.126
09/13/03,06:38:36 PM,22.512,-62.145
09/13/03,06:40:35 PM,22.513,-62.165
09/13/03,06:42:35 PM,22.515,-62.186
09/13/03,06:44:34 PM,22.516,-62.207
09/13/03,06:46:34 PM,22.517,-62.233
09/13/03,06:48:33 PM,22.518,-62.258
09/13/03,06:50:33 PM,22.519,-62.281
09/13/03,06:52:33 PM,22.52,-62.302
09/13/03,06:53:23 PM,22.521,-62.31
09/13/03,06:55:23 PM,22.522,-62.331
09/13/03,06:57:23 PM,22.524,-62.351
09/13/03,06:59:24 PM,22.525,-62.369
09/13/03,07:01:24 PM,22.527,-62.385
09/13/03,07:03:24 PM,22.528,-62.399
09/13/03,07:05:24 PM,22.53,-62.41
09/13/03,07:07:23 PM,22.532,-62.419
09/13/03,07:09:23 PM,22.534,-62.425
09/13/03,07:11:23 PM,22.536,-62.428
09/13/03,07:13:23 PM,22.539,-62.427
09/13/03,07:15:24 PM,22.542,-62.424
09/13/03,07:17:24 PM,22.544,-62.419
09/13/03,07:19:24 PM,22.547,-62.411
09/13/03,07:21:23 PM,22.55,-62.402
09/13/03,07:23:23 PM,22.553,-62.393
09/13/03,07:25:23 PM,22.557,-62.382
09/13/03,07:27:23 PM,22.56,-62.372
09/13/03,07:29:24 PM,22.563,-62.362
09/13/03,07:30:45 PM,22.565,-62.355
09/13/03,07:32:45 PM,22.567,-62.358
09/13/03,07:34:44 PM,22.57,-62.36
09/13/03,07:36:44 PM,22.572,-62.363
09/13/03,07:38:44 PM,22.575,-62.366
09/13/03,07:40:44 PM,22.577,-62.368
09/13/03,07:42:45 PM,22.58,-62.371
09/13/03,07:44:45 PM,22.582,-62.374
09/13/03,07:46:45 PM,22.585,-62.377
09/13/03,07:48:45 PM,22.588,-62.38
09/13/03,07:50:44 PM,22.59,-62.383
09/13/03,07:52:44 PM,22.593,-62.387
09/13/03,07:54:44 PM,22.596,-62.39
09/13/03,07:56:45 PM,22.598,-62.394
09/13/03,07:58:45 PM,22.601,-62.397
09/13/03,08:00:45 PM,22.604,-62.401
09/13/03,08:02:40 PM,22.607,-62.405
09/13/03,08:04:40 PM,22.611,-62.412
09/13/03,08:06:39 PM,22.615,-62.419
09/13/03,08:08:39 PM,22.619,-62.426
09/13/03,08:10:39 PM,22.622,-62.434
09/13/03,08:12:40 PM,22.626,-62.441
09/13/03,08:14:40 PM,22.63,-62.448
09/13/03,08:16:40 PM,22.634,-62.455
09/13/03,08:18:40 PM,22.638,-62.462
09/13/03,08:20:39 PM,22.642,-62.469
09/13/03,08:22:39 PM,22.646,-62.476
09/13/03,08:24:39 PM,22.65,-62.484
09/13/03,08:26:39 PM,22.653,-62.491
